# THE TAKE Roblox hierarchy audit
# Source: TheTakeAudit.xml
# Geometry-heavy leaf instances are intentionally omitted.

02	Clouds	Workspace.Terrain.Clouds
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
10	ProximityPrompt	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.ProximityPrompt
10	Script	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit.ClickTrigger.Script
08	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A.parkBenchWood.Click_Sit
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches.parkBench_A
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Benches
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Bars_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings.Railing_Post_01_A
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.Park_Railings
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing.trashCan_a
04	Folder	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Street_SetDressing
05	Folder	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.StreetTrees.StreetTreeDirtPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.StreetTrees.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.StreetTrees.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.StreetTrees.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.StreetTrees.BeechwoodTree_Var02
04	Folder	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.StreetTrees
04	Folder	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.StreetParts
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_04
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.May_Night_Plant02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.May_Night_Plant02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.DogwoodTree_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.MountainLaurelBush_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.May_Night_Plant01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.May_Night_Plant01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.MountainLaurelBush_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.May_Night_Plant01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.DogwoodTree_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Leafy_Branches03
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.MapleLeafTreeVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.MountainLaurelBush_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Fern_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.DyingFern01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.ParticleEffect-LeavesFalling01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Bananna
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_05
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.DogwoodTree_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.BeechwoodTree_Var02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_05
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_04
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.MapleLeafTreeVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_05
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.BranchVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Fern_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Fern_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_05
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Bananna
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.SmallRock01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.MediumMossBoulder01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.MountainLaurelBush_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Fern_Var01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.May_Night_Plant02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.CloverPatch
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_05
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.May_Night_Plant02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Flowering_Shrub_04
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar01
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.RhododendronVar02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Wildflower02
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.Bananna
06	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.f.Circle_Brick_FirePit
05	Model	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage.f
04	Folder	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks.Park_Foliage
03	Folder	Workspace.TheTakeMenuScene.City_Template.Streets_Sidewalks
02	Folder	Workspace.TheTakeMenuScene.City_Template
02	Folder	Workspace.TheTakeMenuScene.TempStorage
04	StringValue	Workspace.TheTakeMenuScene.Black Military Duffel Bag.Handle.AvatarPartScaleType
05	Vector3Value	Workspace.TheTakeMenuScene.Black Military Duffel Bag.Handle.BodyBackAttachment.OriginalPosition
04	Vector3Value	Workspace.TheTakeMenuScene.Black Military Duffel Bag.Handle.OriginalSize
02	Accessory	Workspace.TheTakeMenuScene.Black Military Duffel Bag
